user,bookmarks,county,state,grams,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,cal_n,cal_fat_n,carbs_n,col_n,fat_n,fiber_n,protein_n,sodium_n,sugar_n,saturated_fat_n,carbs_w,fat_w,fiber_w,protein_w,sodium_w,sugar_w,saturated_fat_w,diabetis,obese
3,54,Currituck, North Carolina,353.6296296,233.3699447,172.7962963,0.07312963,2.351851852,0.765574074,25.47777778,19.20185185,19.44074074,7.164814815,176.1498255,85.48918103,14.47960531,0.035106245,9.499250011,0.993729046,8.180155471,0.33323572,5.074217342,4.032946115,32.3001743,46.12303542,0.279982363,21.57679028,0.091139771,9.037730298,19.15391068,10.8,28.3
4,38,Curry, New Mexico,376.0789474,244.6016438,165.0526316,0.059973684,3.276315789,0.709894737,40.15526316,18.35,14.12105263,13.41578947,213.5465918,90.22595935,26.02310698,0.031153369,10.02174649,1.713455198,5.795847245,0.307024184,10.8870855,3.968707435,46.82814117,39.91153928,0.390037594,13.26031955,0.084511278,16.89658613,14.91098474,8.3,30
5,366,Curry, Oregon,331.6174863,223.6289121,149.9453552,0.066811475,2.738251366,0.635642077,29.7863388,16.65409836,16.03387978,8.109836066,193.3168803,90.78110631,18.81139805,0.036405169,10.08012245,1.360908839,7.292797781,0.328438842,6.969914876,3.880264236,38.77230962,43.29413838,0.325982305,17.933552,0.075671676,13.64097882,16.56289749,11.5,29
1,5,Custer, Colorado,376.6,381.2273982,202.8,0.1072,4.24,0.9914,20.32,22.52,22.56,5.82,120.1233423,69.40620543,4.269848469,0.052097745,7.711531205,0.906127133,7.983041058,0.289019122,1.268870697,3.103905439,21.51885302,53.15371398,0.504761905,25.327433,0.11802381,6.683628318,18.66483276,7.7,20.7
1,11,Custer, South Dakota,619.6363636,434.8828254,289.8181818,0.097818182,3.909090909,1.022090909,51.03636364,32.18181818,30.8,14.38181818,159.6251995,73.94473318,13.59769632,0.02394377,8.212071344,0.933148704,7.516283954,0.241236334,4.18757054,3.090305043,34.71019708,45.43578089,0.465367965,19.85402203,0.121677489,10.85727925,16.35705065,10.8,28.7
154,5854,Cuyahoga, Ohio,338.603519,213.2284726,158.2259993,0.063903143,2.514092928,0.62419303,30.34742057,17.57895456,15.28182439,11.15674752,206.4015373,97.59275437,20.88688912,0.034202956,10.83494601,1.363198012,6.971922023,0.349965809,9.492319829,4.195461891,39.35149707,43.78369641,0.299296777,16.86480652,0.074308694,15.86972906,16.52938017,11.4,28.6
2,5,Dade, Missouri,350.2,169.8950634,180.8,0.0604,2.82,0.6192,28.66,20.06,15.08,10.78,238.3411956,118.9452911,21.66573466,0.039919277,13.19498562,1.6710671,9.092545398,0.325240658,8.516271393,5.040340633,32.39217251,51.24453606,0.335714286,16.36329143,0.073714286,12.68471123,19.47056621,13.8,37
54,1207,Dakota, Minnesota,330.1184756,206.9038769,149.922121,0.061478873,2.364788732,0.575910522,30.31077051,16.65526098,15.27572494,12.05534383,213.0107808,97.84326174,22.58772704,0.034182889,10.8658526,1.269264664,7.034222609,0.30672576,11.26833532,4.319671045,39.91660759,42.8975907,0.281522468,17.18580171,0.068560776,17.18832961,16.3073607,6.6,25.9
2,220,Dakota, Nebraska,348.7409091,256.743029,180.5181818,0.0881,2.040454545,0.754004545,25.04590909,20.05545455,17.39727273,7.031818182,172.5760185,95.26896171,12.16955433,0.040690254,10.58317846,1.116144108,7.57617187,0.590307175,4.061628552,4.068841404,29.85377086,50.40192491,0.242911255,19.28975878,0.089762446,9.414770712,19.5914673,9.4,34.4
7,202,Dale, Alabama,386.4851485,218.3572339,180.2871287,0.076836634,2.183663366,0.659990099,33.96188119,20.02920792,18.06732673,15.2529703,218.8709902,104.199485,21.56331878,0.040483135,11.57417221,1.346815176,7.924506963,0.351617354,11.58069655,4.614297155,35.90144476,45.27656618,0.259959925,18.82198905,0.07857025,16.73968037,17.60810172,14.5,36.2
3,12,Dallas, Alabama,306.0833333,201.0786813,148.0833333,0.070166667,2.6,0.619916667,26.73333333,16.46666667,14.01666667,11.70833333,167.7356115,77.37605703,16.17964708,0.042704398,8.609002112,1.315626273,7.027108031,0.323147018,6.681233254,2.867814395,39.69356202,42.88890903,0.30952381,17.41752896,0.073799603,14.45719737,12.68037778,17.5,42.4
8,57,Dallas, Iowa,322.5614035,165.3919435,142.754386,0.049807018,2.740350877,0.569315789,33.24912281,15.85087719,12.3,15.49824561,261.2364969,118.3996172,30.17910445,0.03297843,13.13577948,1.906332043,6.622778602,0.311963119,16.41805023,4.574950543,43.87919747,41.5475068,0.326232247,14.57329572,0.067775689,21.6059883,14.46873807,8,31.1
421,11194,Dallas, Texas,332.3052528,210.9879269,158.9562265,0.064141951,2.441039843,0.606222887,28.57688941,17.66046989,15.22432553,10.59185278,202.2702483,99.86097595,19.1945998,0.034891493,11.08544594,1.312538288,7.038798607,0.355532522,8.73690956,4.298557054,37.40963648,45.26075199,0.290599981,17.32961154,0.072169391,15.16924083,17.2175066,8.6,28
130,2161,Dane, Wisconsin,325.5127256,208.2327431,151.1184637,0.06132161,2.571540953,0.610418788,29.66492365,16.79014345,14.54599722,11.15238316,205.1330593,96.12913638,21.12984383,0.034226143,10.67875743,1.453993763,6.883462097,0.338069476,9.56401804,4.074882075,39.98310047,43.03516958,0.306135828,16.98172995,0.072668903,16.09588812,16.12858829,6.3,22.2
9,1042,Dare, North Carolina,330.9740883,199.3137076,162.6928983,0.063771593,1.980038388,0.585056622,27.7952975,18.07610365,14.35316699,10.48234165,209.69136,104.3742366,19.97769759,0.034892756,11.59663293,1.320726024,6.884194047,0.399341656,8.383931387,4.591360974,38.03146771,45.61797583,0.235718856,16.35055646,0.069649598,15.54425265,17.38360383,10.4,28.1
5,126,Darke, Ohio,339.4920635,241.9515887,145.8730159,0.057507937,2.873809524,0.664349206,32.60238095,16.21031746,16.41507937,11.52777778,207.2129398,94.08337919,22.49235676,0.029223109,10.45266652,1.376388866,6.696802422,0.320988303,10.69331336,4.155125497,40.4452054,41.66076111,0.342120181,17.89403349,0.079089191,15.80176272,15.78512784,12.6,30.5
6,235,Darlington, South Carolina,320.9489362,194.8226527,157.412766,0.061991489,2.358297872,0.592553191,27.73276596,17.49106383,13.8187234,9.545957447,215.7826897,105.5348808,21.08660401,0.035333029,11.72479054,1.44478764,7.173588212,0.35032528,8.553232025,4.37907072,37.71842292,45.73426141,0.280749747,16.54731567,0.070542047,13.28479005,16.537677,14.5,35.6
52,1371,Dauphin, Pennsylvania,300.4405543,191.2186323,137.4332604,0.055865791,2.158205689,0.5435186,28.61123268,15.26907367,12.64412837,11.66411379,208.2362821,98.14443724,21.5894862,0.034258238,10.90126329,1.365103454,6.638468503,0.340433548,10.07226516,4.284214757,40.71761232,42.87153068,0.256929249,16.410857,0.064704595,17.35457688,16.53462427,11.6,30.7
11,183,Davidson, North Carolina,332.136612,184.3825962,162.8415301,0.063480874,2.101092896,0.560289617,29.38251366,18.1010929,13.72076503,10.8431694,230.4044332,122.5023794,20.85157753,0.038455673,13.61776543,1.218343857,6.975100976,0.329286992,9.055060151,4.837530101,36.51329722,48.16208148,0.250130107,15.3246213,0.066701145,14.76216208,17.21303945,12,30.2
127,2721,Davidson, Tennessee,329.093348,209.127113,157.5788313,0.06362918,2.347445792,0.603667034,28.5154355,17.50804851,14.85203969,10.5676222,203.7803104,100.3854813,19.58668906,0.034733912,11.15114344,1.278623317,6.91976416,0.367910173,9.066738038,4.247352823,37.50633057,45.3766728,0.279457832,17.11699662,0.071865123,15.30631642,17.05720937,10.4,31.5
2,106,Davie, North Carolina,342.6226415,270.7829858,172.5566038,0.071150943,2.625471698,1.459990566,24.79622642,19.16603774,17.62075472,8.675471698,188.4127972,107.250891,12.47833607,0.040761912,11.90797213,1.167628141,7.893741805,0.349149311,3.842814264,4.755524221,29.5035009,51.7334583,0.312556155,18.7630408,0.173808401,10.2083812,19.36005688,11.9,28
12,213,Daviess, Kentucky,307.0375587,183.2536428,141.2910798,0.051769953,1.990610329,0.434225352,29.93098592,15.69812207,12.13943662,12.19295775,229.2795356,108.3628306,24.83150412,0.034008884,12.03802907,1.266732479,6.253065951,0.273532157,12.53589504,4.565941489,42.84252483,43.03205764,0.23697742,14.12541753,0.051693494,18.99432253,16.52685522,10.7,28.8
57,1021,Davis, Utah,340.9294809,201.136358,161.6601371,0.067429971,2.123506366,0.594890304,30.63075416,17.95954946,14.71508325,13.05700294,218.7896905,103.5028824,22.59735275,0.038352675,11.49485474,1.263172667,6.943205825,0.343400103,11.50370033,4.586430693,39.89471628,44.16415472,0.252798377,15.941129,0.070820274,18.25432548,17.29691815,7.2,24.6
2,85,Davison, South Dakota,328.4,250.806902,148.3647059,0.056482353,2.982352941,0.694129412,30.83529412,16.48117647,15.16117647,9.630588235,186.1825691,81.78801591,20.84625741,0.026816485,9.082268485,1.391065823,6.235473552,0.292703596,9.195177184,3.907094109,41.67311088,41.78846201,0.355042017,16.53842711,0.082634454,15.49192658,17.51367628,9.4,35
1,6,Dawes, Nebraska,324.5,246.214955,145,0.04,2.5,0.569,35.61666667,16.1,10.18333333,14.11666667,192.6088577,76.86548982,25.56937734,0.024626487,8.520295263,1.211849788,4.036573888,0.250610405,13.39913505,4.465200118,46.14895159,43.05703547,0.297619048,10.79401294,0.067738095,19.78688121,23.13058509,9.8,28
4,15,Dawson, Georgia,251.8,124.7455553,144.2,0.0358,1.02,0.406,20.8,16.02,7.106666667,9.8,303.6481706,186.3050233,25.4935202,0.028245384,20.69004824,1.13396612,5.471626404,0.51156403,13.27660152,5.656465479,32.81270945,57.38610317,0.121428571,9.80118738,0.048333333,14.96728224,18.96357046,10.9,28.8
2,58,De Soto, Louisiana,336.7068966,239.6150835,157.4827586,0.051068966,3.260344828,0.556724138,30.85517241,17.49482759,14.51724138,9.251724138,195.3619454,88.47292144,20.90461485,0.02477107,9.834985511,1.510817208,6.32060613,0.259100015,8.432377369,3.379099662,42.00212263,42.15912049,0.388136289,15.83875687,0.066276683,13.15466293,14.03875657,,
5,41,DeKalb, Alabama,263.7804878,169.5130226,126.5853659,0.052463415,1.73902439,0.579121951,26.81707317,14.04634146,8.12195122,12.44634146,201.7564179,91.11560246,23.63908445,0.030242914,10.0843757,1.417294096,4.864765707,0.55790809,13.19946946,3.647105625,45.96477418,42.62384977,0.207026713,11.41137605,0.068943089,25.02548458,15.93391949,15,30.6
31,481,DeKalb, Georgia,351.0935551,236.7818309,163.012474,0.071787942,2.964033264,0.620665281,30.49272349,18.10956341,16.96528067,9.82037422,190.1721642,91.98964059,17.83820961,0.034952031,10.21571467,1.314245541,7.158797043,0.33905637,6.951103522,3.8949447,37.43177969,44.08889011,0.352861103,18.47933019,0.073888724,13.14670191,16.58643089,9.9,26.5
23,533,DeKalb, Illinois,340.7485929,234.4511737,159.2345216,0.063772983,2.806003752,0.677838649,27.88855535,17.69155722,17.68011257,7.823639775,176.3076185,85.87171171,15.68455682,0.029557466,9.53229706,1.290600901,7.317218075,0.378038978,5.801235427,3.514177852,35.6558124,44.75216109,0.334048066,19.59202651,0.080695077,12.05658555,16.39950397,8.1,27.4
4,43,DeKalb, Indiana,336.1627907,147.3595841,150.5348837,0.053953488,1.993023256,0.451,38.82790698,16.73255814,8.781395349,20.2627907,267.2579686,125.5467917,30.92551537,0.042653451,13.96658837,1.372110741,5.473723063,0.357628497,16.052007,5.486558852,48.22067818,42.13389367,0.237264673,9.645428152,0.053690476,24.78731754,16.39986591,10.2,31.1
3,11,DeKalb, Missouri,290.3636364,185.5409665,121.8181818,0.083727273,1.418181818,0.477818182,28.83636364,13.51818182,12.62727273,2.154545455,196.5280894,65.04133487,24.26036033,0.073422831,7.214569952,1.055988189,8.043649401,0.309274641,0.993000905,2.719947479,42.20854087,40.73450573,0.168831169,17.0569534,0.056883117,3.589142722,14.76694945,12.4,38.7
3,33,DeKalb, Tennessee,268.7575758,112.8968363,114.0606061,0.052454545,1.109090909,0.250848485,31.15454545,12.68484848,7.909090909,21.1969697,258.5908208,107.5882101,32.37016191,0.047764917,11.9747301,1.182541695,6.310872259,0.203175688,22.54883692,5.437809692,49.74735802,37.10563975,0.132034632,13.14700223,0.029862915,35.36945011,15.99270925,14.4,32.5
2,12,DeSoto, Florida,428.75,283.520731,182.9166667,0.095916667,2.566666667,0.828333333,37.41666667,20.325,23.83333333,6.575,169.6496802,73.36458019,15.20760736,0.038278109,8.152556855,0.870614503,8.770223121,0.318425836,3.606809863,3.277834612,34.36756267,42.92875001,0.305555556,22.70368732,0.098611111,7.030308706,16.64307925,13.7,35.5
19,313,DeSoto, Mississippi,304.9456869,185.7737532,145.7316294,0.061329073,1.888498403,0.497875399,27.20670927,16.19009585,12.90095847,11.77412141,219.2525056,109.7140815,21.58921704,0.037862977,12.1867793,1.18274821,6.513661052,0.298409993,11.28680978,4.715640846,38.48366229,45.36427953,0.224821238,16.15205817,0.059270881,18.23578685,17.11032486,12.6,36.9
1,21,DeWitt, Texas,392,253.7519208,169.7619048,0.076238095,2.285714286,0.934809524,36.57142857,18.87142857,19.72380952,17.3047619,184.6322003,81.34704588,19.21506423,0.03553914,9.042188732,1.069951956,7.309835152,0.336745513,10.40196424,3.930333572,40.05344822,39.96652019,0.272108844,19.98003159,0.111286848,19.68007756,16.644514,11.4,32.6
2,7,Deaf Smith, Texas,323.5714286,155.4210886,184,0.060714286,1.485714286,0.458428571,22.74285714,20.42857143,12.77142857,9.857142857,273.0970877,168.4597952,21.02154449,0.04749387,18.70593935,1.258490823,6.92784473,0.285358143,12.60226447,8.019426684,26.81916095,59.42332269,0.176870748,13.75751636,0.05457483,12.89284164,25.26585549,9.3,32.3
9,72,Dearborn, Indiana,389.7916667,247.6418844,185.0694444,0.083,2.180555556,0.621125,31.80138889,20.56944444,19.43611111,10.91111111,197.4442731,91.17040733,18.89361321,0.036266715,10.13221281,1.032030716,7.889840436,0.281849132,7.758412483,4.107609957,34.75410183,45.84494955,0.259589947,19.40094863,0.073943452,11.93070808,18.12599434,11.3,30
1,9,Decatur, Georgia,316.7777778,88.73088192,163.4444444,0.108,0.577777778,0.120222222,36.6,18.13333333,3.811111111,25.75555556,347.3214268,152.3067978,47.55289047,0.088897371,16.87989232,0.878599512,4.020462217,0.131469248,35.9342122,9.392419827,54.7545175,40.79283074,0.068783069,4.452651765,0.014312169,42.50136237,22.91268046,12.1,30.9
8,200,Decatur, Indiana,331.14,192.1710254,154.285,0.068515,1.918,0.570315,27.844,17.14,16.3625,10.4745,223.3347248,104.7157503,22.67697357,0.037281166,11.62186585,1.502664129,7.786733916,0.420742007,11.35186696,4.996928311,39.48377923,42.50525133,0.228333333,18.01096944,0.067894643,17.38328802,17.18787332,13,29.9
2,114,Decatur, Iowa,279.7807018,221.7662371,116.1140351,0.05072807,2.71754386,0.51304386,26.81929825,12.89385965,14.18684211,8.535087719,166.5555547,79.9723356,15.85720107,0.02782702,8.846078497,1.575286437,6.403576664,0.589701742,5.250417955,3.237433085,41.65274514,40.16675559,0.323517126,18.18049927,0.06107665,13.10762913,14.19928457,10.4,30.7
1,53,Decatur, Tennessee,318.4528302,218.8534093,166.5849057,0.075339623,1.632075472,0.485981132,20.1509434,18.51698113,17.76226415,7.303773585,169.6398117,90.93955143,12.20194326,0.034663427,10.10648107,0.846993644,7.935674853,0.251549415,6.600871509,3.761196472,31.78668495,47.33848516,0.194294699,20.87482989,0.057854897,16.46683729,17.81423683,15.6,37.8
3,23,Defiance, Ohio,331.0434783,183.1051165,168.8695652,0.057173913,2.291304348,0.57026087,26.2,18.77826087,15.5173913,9.256521739,243.3254125,123.2126578,24.01772744,0.039425688,13.69736356,1.570502066,7.223226878,0.313215641,11.83004077,6.497764638,36.55524527,48.38974534,0.272774327,15.05500939,0.067888199,14.70888439,21.5494071,11.3,31.5
5,227,Del Norte, California,359.4845815,260.5972234,168.9030837,0.075066079,2.410572687,1.09692511,31.17092511,18.76475771,16.7154185,11.5339207,194.3763193,91.34730433,18.85576636,0.036506334,10.14385319,1.163779372,7.299339078,0.291243559,8.087975883,3.750101652,37.84939815,44.15906633,0.286972939,17.99153552,0.130586323,15.48580068,16.21815413,9,27.2
20,263,Delaware, Indiana,359.7528517,226.9703149,168.9467681,0.070828897,2.452091255,0.715908745,30.7338403,18.76920152,17.44752852,9.314828897,193.9398439,90.18561893,18.83775938,0.035332316,10.0330947,1.325654743,7.659941829,0.395824946,6.829424405,3.950442759,38.36185783,43.35118708,0.291915626,18.28695509,0.085227232,12.62639291,16.89139427,12.8,31.7
2,59,Delaware, Iowa,341.779661,227.8095661,154.6610169,0.061491525,2.481355932,0.714762712,32.40169492,17.18644068,15.35423729,10.65932203,167.6623467,73.91793023,17.22022322,0.028702475,8.216077034,1.1086329,6.584913461,0.34502729,5.904511484,3.679000234,40.23250284,42.38777937,0.295399516,17.37971779,0.085090799,14.70954279,18.57610065,10.5,32
7,301,Delaware, New York,328.5614618,188.7794176,152.6777409,0.062548173,2.273421927,0.480126246,32.77906977,16.96112957,11.8461794,14.54883721,229.6304186,106.596539,25.21500935,0.039786135,11.83323585,1.364609518,6.166273695,0.279480423,12.66606326,4.814723077,42.34568713,43.98362911,0.270645467,13.67068376,0.057157886,19.38358319,17.51340685,10.2,25.8
21,258,Delaware, Ohio,337.9031008,192.8149524,163.0697674,0.063976744,2.126744186,0.620100775,29.78914729,18.11550388,14.38837209,11.48178295,222.3246423,111.3082593,21.36499303,0.037286712,12.36655266,1.335749117,7.163656324,0.434939113,9.953583381,4.619927733,36.66965069,46.53231646,0.253183832,16.79803286,0.073821521,14.93762453,17.30192967,9,27.1
5,269,Delaware, Oklahoma,334.4126394,213.3580554,160.2565056,0.058907063,2.592936803,0.69797026,29.12379182,17.80855019,14.80074349,9.971747212,202.1434946,103.4542342,18.19996936,0.034005017,11.49188233,1.279760377,7.004533209,0.377371876,7.378398301,4.386581338,36.76127937,46.47296729,0.308682953,16.76575334,0.083091698,13.89596731,17.32806324,15.5,33.4
44,894,Delaware, Pennsylvania,337.0469799,208.5724723,157.8400447,0.070695749,2.400559284,0.570472036,29.52651007,17.53579418,15.62091723,10.90805369,199.1429184,94.83441267,19.209181,0.037715274,10.53181258,1.297512868,7.363705626,0.307630238,8.240185923,3.983376122,37.53406528,44.47945909,0.285780867,17.98647564,0.067913338,14.61714458,16.56718635,8.6,25.1
4,179,Delta, Colorado,352.5139665,248.5255179,160.8882682,0.069810056,3.184916201,0.721100559,30.06759777,17.87597765,18.3972067,7.369832402,168.1422422,75.88288062,16.00758087,0.033532214,8.425660823,1.295738251,7.446251291,0.314793966,5.282577874,3.355320039,37.19720999,42.32350589,0.379156691,20.47928412,0.085845305,11.05628174,16.69575034,7.9,21.5
7,191,Delta, Michigan,315.2251309,196.0019011,144.4240838,0.061157068,1.766492147,0.552041885,27.29790576,16.04659686,15.27172775,11.8591623,218.3946771,98.94949185,22.75616416,0.037550599,10.97729988,1.231839445,7.573571492,0.297391563,12.37872626,4.565916858,38.1181751,42.87683546,0.210296684,19.00498944,0.065719272,18.70390067,17.0747931,12,33.2
1,41,Delta, Texas,280.7560976,147.1687338,138.4878049,0.057634146,1.541463415,0.415536585,28.01707317,15.3804878,9.12195122,12.5195122,236.3144344,111.8039905,26.31977728,0.037898697,12.41740194,1.293696948,6.123326405,0.307794495,12.43058119,5.035102281,44.59934192,43.56783961,0.183507549,11.83281847,0.049468641,20.84103665,17.78637842,12.1,29.3
1,7,Denali, Alaska,414.7142857,227.8425624,231.7142857,0.097714286,2.414285714,0.516857143,26.34285714,25.74285714,20.22857143,9.7,207.8280147,111.3944569,17.05857611,0.038498967,12.38181446,1.260543038,7.84495275,0.242436623,9.985041403,6.06803304,27.78633034,53.87431707,0.287414966,18.33935258,0.061530612,13.36250055,25.92509909,,
4,229,Dent, Missouri,333.0305677,213.0335942,148.8820961,0.06390393,2.463755459,0.582152838,33.3489083,16.54672489,13.34934498,12.89475983,226.5861761,100.5054093,25.9678855,0.036587363,11.16652355,1.344496855,6.273006773,0.328079847,12.44031972,4.377524431,42.71712765,42.33746924,0.293304221,14.94540311,0.069303909,17.60199855,16.53986757,12.4,35.3
100,1677,Denton, Texas,325.1311866,202.7122261,154.2629696,0.061648778,2.406917114,0.597388193,28.59636255,17.13756708,14.59320215,9.679427549,203.5838041,98.98879932,19.91473532,0.033626134,10.98281719,1.400611766,6.893383201,0.354164566,8.119043252,4.251280686,38.91419872,44.45725359,0.286537752,16.62854768,0.071117642,14.31419503,16.82680637,8.6,23.9
201,4404,Denver, Colorado,331.2091281,213.0100611,155.7141235,0.063235014,2.473297003,0.596731381,29.51846049,17.30009083,14.77929155,10.94770663,204.4012446,97.14080141,20.6741524,0.034433363,10.78864923,1.355133444,6.795801247,0.36118075,9.602852598,4.186142068,39.12762281,44.07148017,0.294440119,16.80089701,0.07103945,16.12296057,16.6658357,6.2,17
6,166,Des Moines, Iowa,392.5421687,242.8296344,194.0240964,0.083891566,2.573493976,0.717385542,29.35481928,21.54879518,20.32228916,8.772891566,191.047938,96.66789638,15.33445117,0.038139345,10.73865846,1.064275734,8.458321,0.325905839,5.720806956,4.078963309,31.86650052,47.2106416,0.30636833,20.92285789,0.085403041,10.7451109,17.77587823,11.5,31.6
46,1113,Deschutes, Oregon,363.3135669,233.6179142,173.638814,0.072528302,2.54851752,0.676074573,29.70116801,19.2916442,18.07807727,10.16783468,194.8251538,92.46516753,18.3456103,0.035993668,10.26715543,1.231888873,7.700191205,0.333523548,7.783651077,4.003942512,36.02249964,44.72530609,0.303394943,19.25219426,0.080485068,13.80609062,16.93002908,8.4,23.3
1,19,Dewey, South Dakota,249.0526316,118.5436246,132.7368421,0.026263158,2.510526316,0.299473684,24.07894737,14.74736842,6.910526316,11.76315789,270.7177758,132.1401599,31.5399488,0.032015082,14.62460315,2.822451546,5.847252767,0.701573847,16.50524338,5.912949885,42.59485601,47.65836542,0.29887218,9.746778568,0.035651629,20.42211211,16.11095651,15.4,39.7
5,349,Dickinson, Iowa,349.9226361,244.8937757,164.1948424,0.076080229,2.89713467,0.665925501,29.00200573,18.24097421,17.7782235,8.103151862,176.1349031,85.46153674,15.48133145,0.036382803,9.494602422,1.26870496,7.491902288,0.304573707,5.623569837,3.506271681,35.94085852,44.62069866,0.344896985,19.43844282,0.079276845,11.93259407,16.30415814,10,32.8
6,222,Dickinson, Kansas,305.0810811,177.3917292,125.8378378,0.05345045,1.997747748,0.493378378,33.83468468,13.98288288,11.61351351,14.93693694,227.2868373,93.59061218,28.0457848,0.034436275,10.39243609,1.369734108,6.146256846,0.292303002,13.41824762,4.036436003,47.96761832,38.1540104,0.237827113,13.87837128,0.058735521,22.91667825,14.86734328,11.6,32.9
2,10,Dickinson, Michigan,258.9,153.9306853,101.8,0.0281,2.96,0.4406,32.7,11.33,8.75,10.65,234.5796626,75.90649397,33.92475984,0.018299066,8.441077301,2.660368509,8.078483496,0.266676571,15.55698707,1.71423528,53.2727092,33.07390177,0.352380952,13.65338903,0.052452381,19.90491532,7.152987657,12.9,30.3
3,69,Dickson, Tennessee,358.8550725,210.8822203,174.4637681,0.072028986,1.960869565,0.603942029,31.16376812,19.3826087,15.89130435,14.11594203,218.8254214,112.2500848,19.93068028,0.039034656,12.47643547,0.919455998,7.320739284,0.313404531,10.46323868,4.914608164,35.69961743,46.91428055,0.233436853,17.38610201,0.071897861,16.83230279,18.7511397,13.4,37.8
1,6,Dinwiddie, Virginia,639.3333333,356.610794,319.5,0.142,3.666666667,1.142,50.56666667,35.53333333,30.05,17.63333333,222.5637381,110.3461374,20.92282137,0.04744001,12.26524308,1.063328673,7.978946296,0.337676291,11.62218388,5.63394545,32.81500203,47.32300592,0.436507937,19.86199205,0.135952381,14.43016405,19.72351343,13,32.6
270,5255,District of Columbia, District of Columbia,331.9680304,205.4465988,156.0175071,0.062852141,2.398135109,0.573706565,29.94698382,17.33391056,14.62563273,11.67096099,212.3299479,100.377085,21.8991031,0.035172957,11.146705,1.355976718,6.845953545,0.338503592,10.3516476,4.292760263,39.72193879,43.86539909,0.285492275,16.41266212,0.068298401,16.77939715,16.51280227,8.1,22.1
1,10,Division No. 11, Alberta,275.2,169.0443546,136.8,0.0692,2.16,0.6314,28.4,15.18,8.8,8.64,179.172497,94.27645205,15.89252292,0.089414504,10.44484214,1.001866091,6.588755748,0.364519075,5.652609424,4.002040552,34.98517027,49.0105116,0.257142857,16.00431813,0.075166667,9.635563389,18.00177544,,
1,9,Division No. 12, Alberta,260.3333333,193.9673295,103.3333333,0.036777778,1.955555556,0.448,31.61111111,11.47777778,8.188888889,7.188888889,294.6420067,137.324352,35.42791193,0.045090208,15.25263364,1.00908859,4.667724244,0.285934833,15.29882518,7.915608029,47.88590948,42.09100129,0.232804233,10.02308923,0.053333333,15.50020811,21.75270238,,
1,12,Division No. 3, Manitoba,231.75,157.088001,97.91666667,0.066166667,1.875,0.561,25.26666667,10.88333333,8.191666667,10.51666667,203.7307693,82.06918573,25.97795107,0.052849216,9.127539558,1.673003328,5.378755512,0.282947569,10.32936377,3.524070983,42.9308734,42.46634264,0.223214286,14.60278396,0.066785714,16.82310375,16.37285487,,
1,8,Dodge, Georgia,259.375,145.6237646,113.125,0.0565,2.3,0.34275,24.625,12.575,12.8125,12.2875,235.3863576,130.3157249,20.06836747,0.038731718,14.50201606,1.408124873,7.168114807,0.30239513,8.68047724,4.386373208,33.09113865,46.36851263,0.273809524,20.54034873,0.040803571,14.15226237,14.18037017,14.2,31.2
7,96,Dodge, Minnesota,316.5833333,190.9117294,145.03125,0.05690625,2.073958333,0.575958333,29.196875,16.11875,14.54791667,12.47395833,216.5088118,97.3462391,23.72803294,0.032162183,10.80938256,1.562753299,7.112243813,0.442794129,11.1446278,4.331003227,39.43354526,43.60500135,0.246899802,16.96145338,0.068566468,16.42986627,17.05925553,7,28.8
2,51,Dodge, Nebraska,271.254902,154.873018,101.8627451,0.034666667,2.188235294,0.617764706,35.37254902,11.3254902,7.429411765,8.694117647,238.8219903,81.24624262,34.52474852,0.024460726,9.027368444,1.682812466,5.458862476,0.3560419,9.627964421,3.657063565,56.80628195,32.77923409,0.260504202,10.41448396,0.073543417,13.89983756,13.5222876,9.3,30.8
11,417,Dodge, Wisconsin,334.2422062,209.9579211,151.6258993,0.054628297,2.7558753,0.582263789,32.24268585,16.8498801,13.76258993,11.88920863,202.0831518,93.84011951,21.04070063,0.030898804,10.42019924,1.469867274,6.586386137,0.316384001,9.373465868,3.761849408,41.05591372,43.12200739,0.328080393,15.82207889,0.069317118,16.47485929,15.42459785,9.3,27.7
1,171,Doniphan, Kansas,287.2982456,189.1575743,139.6023392,0.055766082,2.115789474,0.49805848,24.68421053,15.50877193,12.70116959,9.077192982,215.1379624,110.4416132,20.19275645,0.036457302,12.26074308,1.365246358,6.655969589,0.341430718,9.39997214,4.403620954,38.95933262,44.82887093,0.251879699,16.21179646,0.059292676,17.11944553,16.00232447,10.3,31.1
3,284,Door, Wisconsin,314.6373239,181.0620435,143.915493,0.058073944,1.919014085,0.675549296,29.45915493,15.99119718,13.62042254,10.35105634,229.2104922,103.8181002,24.65282088,0.035100445,11.53558406,1.323893525,7.315418379,0.347427395,9.572678658,4.373136479,40.93143223,42.44873482,0.228454058,16.61983294,0.080422535,14.37332865,16.38508818,9.8,27.8
2,22,Dorchester, Maryland,421.3636364,293.9405498,198.2272727,0.105181818,2.936363636,0.7755,34.43181818,22.03636364,21.85909091,8.272727273,165.1856873,82.2287867,12.94844639,0.041724036,9.144445251,0.893412202,7.97941605,0.309120763,4.20956355,3.50329173,31.29141238,48.5971751,0.3495671,20.11141252,0.092321429,8.719970118,17.60999872,14.5,33.4
